id,booking_time,room_type,price,reservation_type,check_in_time,check_out_time,adults,children,night_stay,name,country_code,identity_number,age,gender,phone,email
1736,2021-02-08,Presidential,3000000,Group Travel Agent,2021-03-02 16:00:00,2021-03-14 23:00:00,4,0,12,Guest 6553,MY,13668493,43,Female,+62-8846173,guest7027@example.com
1737,2020-04-26,Deluxe,1500000,OTA-Booking.com,2020-05-18 16:00:00,2020-05-20 03:00:00,4,0,1,Guest 4195,SG,92220732,42,Female,+62-8718217,guest4351@example.com
1738,2021-04-20,Fancy,2000000,OTA-Tiket.com,2021-05-13 15:00:00,2021-05-21 22:00:00,4,2,8,Guest 7170,SG,98290036,48,Male,+62-6465557,guest2253@example.com
1739,2021-02-18,Deluxe,1500000,Walk-in,2021-02-20 14:00:00,2021-03-06 22:00:00,2,2,14,Guest 2981,MY,20054111,44,Female,+62-2736824,guest9437@example.com
1740,2023-12-26,Family,1000000,OTA-Traveloka,2024-01-22 14:00:00,2024-02-03 23:00:00,2,1,12,Guest 6698,ID,70680442,50,Male,+62-9948976,guest6957@example.com
1741,2021-08-12,Fancy,2000000,Walk-in,2021-08-26 17:00:00,2021-09-01 01:00:00,4,0,5,Guest 6870,PH,19567764,64,Female,+62-8406579,guest2252@example.com
1742,2021-10-06,Regular,1000000,OTA-Tiket.com,2021-10-30 15:00:00,2021-11-07 22:00:00,4,2,8,Guest 3065,TH,66015788,32,Male,+62-5202924,guest3814@example.com
1743,2020-10-15,Suite,2500000,Walk-in,2020-10-24 17:00:00,2020-11-07 04:00:00,3,0,13,Guest 6436,MY,63874951,19,Female,+62-6677975,guest3828@example.com
1744,2022-05-23,Regular,1000000,OTA-Booking.com,2022-06-02 17:00:00,2022-06-08 04:00:00,3,1,5,Guest 1187,MY,77295080,45,Male,+62-6315652,guest7592@example.com
1745,2023-05-15,Fancy,2000000,OTA-Booking.com,2023-06-07 14:00:00,2023-06-15 00:00:00,2,2,7,Guest 4687,SG,15460737,31,Female,+62-1875611,guest2200@example.com
1746,2024-10-06,Standard,500000,Group Travel Agent,2024-10-29 18:00:00,2024-10-31 02:00:00,2,0,1,Guest 8880,SG,15530204,51,Female,+62-1768770,guest9640@example.com
1747,2022-12-07,Suite,2500000,Walk-in,2022-12-28 15:00:00,2023-01-03 02:00:00,1,0,5,Guest 4958,PH,70575131,24,Female,+62-2098940,guest4791@example.com
1748,2021-09-03,Deluxe,1500000,Walk-in,2021-09-11 15:00:00,2021-09-20 02:00:00,2,2,8,Guest 6200,MY,97764231,41,Male,+62-9633888,guest9606@example.com
1749,2020-11-02,Standard,500000,Group Travel Agent,2020-11-23 16:00:00,2020-12-06 02:00:00,3,0,12,Guest 9573,SG,69884512,34,Female,+62-9967969,guest3740@example.com
1750,2020-03-29,Suite,2500000,OTA-Tiket.com,2020-04-06 14:00:00,2020-04-20 22:00:00,2,2,14,Guest 4119,SG,17181939,23,Female,+62-6121827,guest9947@example.com
1751,2023-12-06,Presidential,3000000,Walk-in,2023-12-09 17:00:00,2023-12-11 02:00:00,4,0,1,Guest 3450,SG,90033714,41,Female,+62-2937638,guest6241@example.com
1752,2022-01-28,Regular,1000000,Walk-in,2022-02-12 18:00:00,2022-02-22 05:00:00,1,0,9,Guest 6466,MY,15674864,64,Female,+62-7668244,guest9973@example.com
1753,2024-10-08,Regular,1000000,Walk-in,2024-10-29 15:00:00,2024-11-11 02:00:00,3,0,12,Guest 9766,SG,20168107,52,Female,+62-6132823,guest6194@example.com
1754,2024-03-20,Family,1000000,OTA-Traveloka,2024-04-13 14:00:00,2024-04-25 21:00:00,4,2,12,Guest 7511,MY,22033194,34,Female,+62-9937154,guest6737@example.com
1755,2024-08-28,Fancy,2000000,OTA-Booking.com,2024-09-23 14:00:00,2024-10-08 00:00:00,4,2,14,Guest 5326,MY,20996652,26,Female,+62-7581280,guest3243@example.com
1756,2023-08-07,Presidential,3000000,OTA-Tiket.com,2023-08-27 18:00:00,2023-09-04 04:00:00,4,2,7,Guest 5758,SG,28203876,65,Female,+62-6044023,guest9926@example.com
1757,2023-10-28,Family,1000000,Walk-in,2023-11-25 14:00:00,2023-11-30 00:00:00,1,2,4,Guest 2001,ID,19907842,62,Female,+62-9393959,guest3320@example.com
1758,2021-03-27,Standard,500000,Walk-in,2021-04-23 15:00:00,2021-04-25 02:00:00,1,1,1,Guest 4563,MY,67623375,40,Male,+62-1085123,guest7494@example.com
1759,2020-03-22,Presidential,3000000,OTA-Tiket.com,2020-04-07 17:00:00,2020-04-16 03:00:00,1,1,8,Guest 8253,TH,44025210,57,Female,+62-4844501,guest8189@example.com
1760,2021-10-28,Family,1000000,Group Travel Agent,2021-11-10 18:00:00,2021-11-20 04:00:00,1,2,9,Guest 1426,PH,17116388,57,Male,+62-3282458,guest7975@example.com
1761,2020-01-22,Standard,500000,Group Travel Agent,2020-02-20 17:00:00,2020-02-27 00:00:00,4,0,6,Guest 6980,TH,18789438,54,Male,+62-2537924,guest9846@example.com
1762,2022-01-11,Deluxe,1500000,OTA-Booking.com,2022-01-15 14:00:00,2022-01-18 01:00:00,4,1,2,Guest 3153,ID,79105227,43,Male,+62-6731399,guest4565@example.com
1763,2023-02-20,Deluxe,1500000,OTA-Tiket.com,2023-02-24 16:00:00,2023-03-01 00:00:00,1,1,4,Guest 4541,SG,21926209,25,Female,+62-8620355,guest4240@example.com
1764,2021-06-15,Fancy,2000000,Walk-in,2021-07-03 15:00:00,2021-07-09 22:00:00,4,0,6,Guest 2004,PH,97825772,25,Male,+62-6662605,guest2038@example.com
1765,2021-06-03,Family,1000000,Group Travel Agent,2021-06-22 14:00:00,2021-07-01 00:00:00,4,1,8,Guest 9401,MY,16535384,19,Female,+62-7477092,guest5756@example.com
1766,2021-04-02,Regular,1000000,OTA-Traveloka,2021-04-08 18:00:00,2021-04-15 03:00:00,3,1,6,Guest 5391,SG,29267569,51,Male,+62-7048179,guest6364@example.com
1767,2022-12-26,Presidential,3000000,Group Travel Agent,2023-01-12 15:00:00,2023-01-14 02:00:00,3,0,1,Guest 4300,MY,64473188,55,Female,+62-9744798,guest6480@example.com
1768,2021-10-15,Presidential,3000000,Walk-in,2021-10-27 18:00:00,2021-11-04 05:00:00,2,1,7,Guest 6633,TH,15565889,52,Male,+62-2966961,guest5818@example.com
1769,2020-08-14,Standard,500000,OTA-Traveloka,2020-08-16 17:00:00,2020-08-29 03:00:00,4,0,12,Guest 9849,MY,18393211,39,Male,+62-8430285,guest1824@example.com
1770,2023-08-27,Regular,1000000,OTA-Traveloka,2023-09-19 15:00:00,2023-09-28 23:00:00,2,0,9,Guest 6363,PH,72817988,31,Male,+62-5406856,guest1132@example.com
1771,2023-11-16,Family,1000000,Walk-in,2023-12-03 18:00:00,2023-12-06 04:00:00,2,1,2,Guest 7939,ID,45970460,52,Male,+62-7026066,guest6145@example.com
1772,2023-06-26,Presidential,3000000,OTA-Traveloka,2023-06-29 14:00:00,2023-07-12 21:00:00,3,1,13,Guest 1151,ID,15966023,48,Male,+62-7967334,guest7891@example.com
1773,2022-01-29,Presidential,3000000,OTA-Tiket.com,2022-02-05 14:00:00,2022-02-18 00:00:00,4,1,12,Guest 8882,ID,90881137,46,Male,+62-6557210,guest8577@example.com
1774,2024-05-29,Standard,500000,OTA-Traveloka,2024-06-22 15:00:00,2024-07-07 01:00:00,1,2,14,Guest 9012,PH,33750775,52,Male,+62-3156831,guest7289@example.com
1775,2023-08-20,Deluxe,1500000,Group Travel Agent,2023-09-02 14:00:00,2023-09-09 23:00:00,1,2,7,Guest 5807,PH,15987460,37,Female,+62-9494420,guest8606@example.com
1776,2020-07-14,Regular,1000000,OTA-Tiket.com,2020-08-03 18:00:00,2020-08-13 03:00:00,2,0,9,Guest 2178,ID,69334383,38,Male,+62-6740481,guest7005@example.com
1777,2024-03-14,Family,1000000,OTA-Traveloka,2024-04-07 15:00:00,2024-04-20 01:00:00,1,0,12,Guest 3809,MY,59710694,27,Female,+62-4003894,guest4064@example.com
1778,2020-09-11,Deluxe,1500000,Group Travel Agent,2020-09-23 14:00:00,2020-10-06 01:00:00,4,0,12,Guest 8117,PH,45246336,20,Female,+62-6154475,guest7324@example.com
1779,2024-03-16,Suite,2500000,OTA-Traveloka,2024-03-31 14:00:00,2024-04-02 01:00:00,2,1,1,Guest 6236,PH,80978799,22,Male,+62-7399941,guest3240@example.com
1780,2023-03-25,Family,1000000,Group Travel Agent,2023-04-21 17:00:00,2023-04-24 02:00:00,4,0,2,Guest 5707,SG,57686410,32,Female,+62-6230688,guest9623@example.com
1781,2024-02-16,Fancy,2000000,OTA-Tiket.com,2024-03-05 18:00:00,2024-03-18 02:00:00,1,1,12,Guest 8850,PH,12473689,31,Male,+62-7073172,guest8578@example.com
1782,2024-09-02,Regular,1000000,Walk-in,2024-09-08 15:00:00,2024-09-09 22:00:00,3,1,1,Guest 5929,SG,59148794,45,Male,+62-1264387,guest7811@example.com
1783,2020-08-26,Suite,2500000,Group Travel Agent,2020-09-06 14:00:00,2020-09-13 23:00:00,2,2,7,Guest 5632,PH,20670656,41,Male,+62-3149332,guest9805@example.com
1784,2023-02-21,Suite,2500000,OTA-Tiket.com,2023-03-02 16:00:00,2023-03-08 01:00:00,4,0,5,Guest 5329,ID,64523672,24,Female,+62-6538974,guest8377@example.com
1785,2020-10-25,Family,1000000,OTA-Tiket.com,2020-11-17 15:00:00,2020-11-30 22:00:00,3,1,13,Guest 7635,SG,83153358,32,Male,+62-3262665,guest2605@example.com
1786,2022-10-03,Deluxe,1500000,OTA-Booking.com,2022-10-30 17:00:00,2022-11-11 02:00:00,2,0,11,Guest 1875,SG,24107129,30,Male,+62-9548013,guest8349@example.com
1787,2020-06-28,Regular,1000000,OTA-Tiket.com,2020-07-09 17:00:00,2020-07-18 00:00:00,4,1,8,Guest 6125,SG,84958273,30,Female,+62-8916606,guest7137@example.com
1788,2022-08-22,Regular,1000000,Group Travel Agent,2022-09-19 15:00:00,2022-09-29 22:00:00,2,0,10,Guest 2926,MY,88253866,19,Female,+62-3091280,guest7173@example.com
1789,2023-07-20,Fancy,2000000,OTA-Tiket.com,2023-08-19 18:00:00,2023-08-22 04:00:00,1,0,2,Guest 3982,MY,56960626,50,Male,+62-3361309,guest2544@example.com
1790,2020-02-13,Deluxe,1500000,OTA-Booking.com,2020-02-15 14:00:00,2020-02-24 22:00:00,4,1,9,Guest 6709,MY,75699716,56,Male,+62-3985883,guest5299@example.com
1791,2023-08-19,Standard,500000,OTA-Booking.com,2023-09-04 18:00:00,2023-09-06 03:00:00,1,1,1,Guest 3349,PH,67972207,41,Male,+62-5397322,guest3368@example.com
1792,2021-11-19,Fancy,2000000,OTA-Booking.com,2021-11-28 18:00:00,2021-12-06 02:00:00,3,0,7,Guest 4258,PH,69247822,30,Male,+62-3685736,guest4614@example.com
1793,2023-04-21,Deluxe,1500000,OTA-Booking.com,2023-05-18 17:00:00,2023-05-20 04:00:00,2,0,1,Guest 9821,ID,65555025,50,Female,+62-9487908,guest2658@example.com
1794,2020-04-01,Deluxe,1500000,Walk-in,2020-04-30 17:00:00,2020-05-13 02:00:00,4,1,12,Guest 1644,MY,89177512,58,Male,+62-1610485,guest6178@example.com
1795,2022-05-10,Family,1000000,Walk-in,2022-05-12 14:00:00,2022-05-18 01:00:00,2,2,5,Guest 3040,SG,82330837,45,Female,+62-1678451,guest2536@example.com
1796,2020-12-09,Deluxe,1500000,OTA-Booking.com,2020-12-23 18:00:00,2020-12-27 04:00:00,1,2,3,Guest 7173,ID,68276895,26,Male,+62-2355141,guest1551@example.com
1797,2022-04-12,Family,1000000,OTA-Traveloka,2022-04-20 15:00:00,2022-04-25 00:00:00,2,0,4,Guest 5027,MY,26863770,65,Male,+62-3607793,guest4128@example.com
1798,2021-09-24,Family,1000000,OTA-Tiket.com,2021-10-09 16:00:00,2021-10-22 00:00:00,4,0,12,Guest 3331,TH,90349586,55,Male,+62-8030692,guest7491@example.com
1799,2022-03-02,Suite,2500000,OTA-Tiket.com,2022-03-08 18:00:00,2022-03-21 01:00:00,1,2,12,Guest 7535,SG,69056448,65,Male,+62-2460543,guest9076@example.com
1800,2021-11-16,Fancy,2000000,OTA-Traveloka,2021-12-16 14:00:00,2021-12-30 22:00:00,2,2,14,Guest 4390,TH,85911403,61,Female,+62-6232203,guest9779@example.com
1801,2024-05-26,Suite,2500000,Group Travel Agent,2024-06-12 18:00:00,2024-06-17 03:00:00,4,2,4,Guest 7351,MY,58023837,57,Male,+62-1513983,guest3311@example.com
1802,2022-06-28,Family,1000000,OTA-Tiket.com,2022-07-13 17:00:00,2022-07-22 04:00:00,3,0,8,Guest 6783,PH,59532325,33,Female,+62-6623432,guest3241@example.com
1803,2024-04-17,Deluxe,1500000,Walk-in,2024-05-07 17:00:00,2024-05-20 02:00:00,4,0,12,Guest 6714,SG,16942239,24,Female,+62-3932893,guest3855@example.com
1804,2021-08-29,Family,1000000,OTA-Booking.com,2021-09-07 17:00:00,2021-09-12 03:00:00,4,2,4,Guest 5397,PH,78057088,60,Male,+62-1828342,guest2990@example.com
1805,2021-06-29,Family,1000000,OTA-Traveloka,2021-07-09 18:00:00,2021-07-14 01:00:00,2,1,4,Guest 5266,ID,89210108,30,Male,+62-4390307,guest1088@example.com
1806,2022-07-06,Fancy,2000000,OTA-Traveloka,2022-07-09 18:00:00,2022-07-17 04:00:00,2,1,7,Guest 3341,MY,38393724,39,Male,+62-5366052,guest4820@example.com
1807,2022-03-30,Standard,500000,OTA-Booking.com,2022-04-20 15:00:00,2022-05-01 02:00:00,2,2,10,Guest 3871,PH,94574974,62,Male,+62-9514455,guest2265@example.com
1808,2022-12-16,Presidential,3000000,Group Travel Agent,2023-01-11 17:00:00,2023-01-17 00:00:00,2,0,5,Guest 5564,PH,71844610,25,Male,+62-6947065,guest1163@example.com
1809,2023-07-11,Standard,500000,OTA-Traveloka,2023-08-02 17:00:00,2023-08-08 04:00:00,3,0,5,Guest 4934,TH,82500874,23,Male,+62-7222260,guest9480@example.com
1810,2022-01-04,Suite,2500000,Walk-in,2022-01-29 17:00:00,2022-02-09 01:00:00,3,0,10,Guest 8445,MY,14661446,25,Male,+62-7049749,guest3187@example.com
1811,2023-04-26,Presidential,3000000,OTA-Tiket.com,2023-04-30 18:00:00,2023-05-13 03:00:00,2,1,12,Guest 3347,MY,30156217,48,Female,+62-1036304,guest2973@example.com
1812,2023-01-17,Standard,500000,Walk-in,2023-01-19 15:00:00,2023-02-01 23:00:00,1,2,13,Guest 1326,ID,95194495,24,Male,+62-7010003,guest5147@example.com
1813,2023-06-14,Presidential,3000000,OTA-Tiket.com,2023-06-28 14:00:00,2023-07-05 00:00:00,4,2,6,Guest 3821,PH,47707020,19,Female,+62-1341186,guest5946@example.com
1814,2020-10-06,Suite,2500000,OTA-Tiket.com,2020-10-07 16:00:00,2020-10-19 00:00:00,1,2,11,Guest 8204,PH,80372681,23,Male,+62-2326773,guest6855@example.com
1815,2022-03-22,Regular,1000000,OTA-Tiket.com,2022-04-11 18:00:00,2022-04-20 02:00:00,4,2,8,Guest 7757,ID,87397611,60,Female,+62-9645877,guest3700@example.com
1816,2022-11-29,Fancy,2000000,Group Travel Agent,2022-12-13 14:00:00,2022-12-16 00:00:00,1,2,2,Guest 5375,PH,89595644,53,Female,+62-8294344,guest3553@example.com
1817,2020-09-22,Standard,500000,Walk-in,2020-10-04 16:00:00,2020-10-13 23:00:00,2,1,9,Guest 5931,TH,70162653,65,Female,+62-6102256,guest3381@example.com
1818,2021-12-12,Fancy,2000000,Group Travel Agent,2021-12-29 18:00:00,2022-01-02 05:00:00,3,0,3,Guest 9488,MY,12133142,62,Female,+62-1106553,guest1141@example.com
1819,2020-06-08,Fancy,2000000,OTA-Tiket.com,2020-06-10 15:00:00,2020-06-19 02:00:00,3,1,8,Guest 3440,PH,60343294,39,Male,+62-1541276,guest4399@example.com
1820,2020-01-30,Fancy,2000000,OTA-Traveloka,2020-02-03 17:00:00,2020-02-14 00:00:00,2,0,10,Guest 3936,ID,98083251,48,Female,+62-3594176,guest2953@example.com
1821,2020-02-24,Standard,500000,Group Travel Agent,2020-03-02 15:00:00,2020-03-08 02:00:00,2,0,5,Guest 9309,ID,92946998,52,Male,+62-5368561,guest4882@example.com
1822,2023-09-05,Standard,500000,OTA-Traveloka,2023-09-20 14:00:00,2023-09-30 23:00:00,4,2,10,Guest 4579,MY,82565712,52,Male,+62-4408580,guest4600@example.com
1823,2021-03-18,Standard,500000,Group Travel Agent,2021-04-17 16:00:00,2021-05-02 02:00:00,3,1,14,Guest 6308,TH,20984273,64,Male,+62-2844627,guest3223@example.com
1824,2024-05-16,Regular,1000000,Group Travel Agent,2024-06-10 18:00:00,2024-06-18 05:00:00,1,0,7,Guest 1854,SG,36243047,25,Female,+62-5507909,guest7146@example.com
1825,2020-12-31,Standard,500000,OTA-Traveloka,2021-01-13 15:00:00,2021-01-23 02:00:00,2,2,9,Guest 8102,TH,80383530,62,Female,+62-6560734,guest2650@example.com
1826,2021-12-10,Family,1000000,Group Travel Agent,2021-12-27 18:00:00,2021-12-30 03:00:00,4,0,2,Guest 1837,MY,19867813,37,Female,+62-4484082,guest4982@example.com
1827,2021-11-29,Family,1000000,OTA-Tiket.com,2021-12-27 16:00:00,2022-01-08 00:00:00,2,2,11,Guest 7474,TH,48188078,22,Female,+62-5370391,guest2268@example.com
1828,2021-02-20,Fancy,2000000,OTA-Tiket.com,2021-02-24 16:00:00,2021-02-26 01:00:00,1,2,1,Guest 4025,ID,80072274,31,Male,+62-1360720,guest4564@example.com
1829,2020-02-21,Fancy,2000000,OTA-Booking.com,2020-03-10 17:00:00,2020-03-17 04:00:00,4,0,6,Guest 2443,MY,21577218,47,Female,+62-9634909,guest1178@example.com
1830,2020-03-09,Presidential,3000000,OTA-Traveloka,2020-04-02 14:00:00,2020-04-14 21:00:00,2,1,12,Guest 6269,TH,56328109,57,Male,+62-9202649,guest5909@example.com
1831,2021-03-14,Presidential,3000000,Walk-in,2021-04-11 14:00:00,2021-04-24 21:00:00,1,0,13,Guest 5160,PH,80168589,32,Female,+62-4584682,guest5799@example.com
1832,2024-01-27,Standard,500000,OTA-Tiket.com,2024-02-03 15:00:00,2024-02-12 23:00:00,3,1,9,Guest 5549,MY,82987584,18,Male,+62-4033183,guest9416@example.com
1833,2024-06-13,Regular,1000000,OTA-Tiket.com,2024-07-07 16:00:00,2024-07-17 03:00:00,3,1,9,Guest 9276,ID,84288093,52,Female,+62-5682089,guest9458@example.com
1834,2023-03-17,Suite,2500000,OTA-Traveloka,2023-03-26 17:00:00,2023-04-07 01:00:00,4,0,11,Guest 1237,SG,54722310,49,Male,+62-7375958,guest7078@example.com
1835,2022-09-03,Standard,500000,Walk-in,2022-09-25 18:00:00,2022-10-09 05:00:00,4,2,13,Guest 9716,SG,51585052,40,Male,+62-6056151,guest9461@example.com
1836,2023-06-27,Suite,2500000,OTA-Tiket.com,2023-06-28 15:00:00,2023-07-13 01:00:00,3,0,14,Guest 2820,PH,87851212,23,Female,+62-1002756,guest5394@example.com
1837,2024-03-04,Fancy,2000000,Group Travel Agent,2024-04-02 18:00:00,2024-04-11 01:00:00,4,1,8,Guest 3741,TH,24076286,24,Male,+62-6105019,guest4320@example.com
1838,2024-01-31,Fancy,2000000,Walk-in,2024-02-19 15:00:00,2024-02-23 00:00:00,3,0,3,Guest 3398,MY,37012575,60,Female,+62-2184703,guest7766@example.com
1839,2019-12-15,Standard,500000,OTA-Tiket.com,2020-01-11 17:00:00,2020-01-24 02:00:00,1,2,12,Guest 2668,SG,97018503,39,Male,+62-4873014,guest7021@example.com
1840,2020-11-19,Standard,500000,OTA-Traveloka,2020-12-14 16:00:00,2020-12-23 00:00:00,1,0,8,Guest 6948,ID,21604940,26,Female,+62-2072969,guest6102@example.com
1841,2024-01-28,Regular,1000000,Group Travel Agent,2024-02-05 15:00:00,2024-02-07 01:00:00,3,2,1,Guest 9564,PH,19069680,63,Female,+62-4933237,guest9898@example.com
1842,2020-04-09,Presidential,3000000,Group Travel Agent,2020-04-26 14:00:00,2020-04-27 22:00:00,1,0,1,Guest 7710,PH,28236916,38,Male,+62-6027032,guest9968@example.com
1843,2024-04-20,Regular,1000000,Walk-in,2024-05-18 16:00:00,2024-05-29 00:00:00,4,0,10,Guest 3569,TH,22101883,18,Male,+62-3236385,guest1371@example.com
1844,2023-02-02,Suite,2500000,OTA-Traveloka,2023-03-03 15:00:00,2023-03-11 23:00:00,3,2,8,Guest 5033,PH,49198375,65,Male,+62-5455881,guest6965@example.com
1845,2023-08-11,Family,1000000,OTA-Tiket.com,2023-08-26 18:00:00,2023-08-28 03:00:00,4,2,1,Guest 8253,TH,18976049,49,Female,+62-3541585,guest4664@example.com
1846,2022-09-04,Fancy,2000000,Group Travel Agent,2022-09-18 14:00:00,2022-09-22 23:00:00,2,2,4,Guest 8342,PH,32801935,52,Female,+62-3514585,guest6196@example.com
1847,2022-10-31,Standard,500000,Group Travel Agent,2022-11-02 16:00:00,2022-11-09 03:00:00,3,0,6,Guest 3890,SG,61773624,30,Male,+62-1447855,guest3960@example.com
1848,2022-10-28,Deluxe,1500000,OTA-Tiket.com,2022-11-24 18:00:00,2022-11-27 05:00:00,1,0,2,Guest 7944,TH,79154797,41,Female,+62-5513825,guest1768@example.com
1849,2023-11-30,Standard,500000,OTA-Booking.com,2023-12-15 15:00:00,2023-12-21 00:00:00,4,2,5,Guest 9882,ID,20124147,51,Male,+62-3525136,guest8767@example.com
1850,2023-08-25,Family,1000000,OTA-Booking.com,2023-08-26 16:00:00,2023-09-09 00:00:00,3,2,13,Guest 7300,TH,40431975,33,Male,+62-7801742,guest2381@example.com
1851,2022-02-28,Standard,500000,Group Travel Agent,2022-03-06 17:00:00,2022-03-13 03:00:00,4,2,6,Guest 1462,PH,66337852,58,Female,+62-4883411,guest4411@example.com
1852,2020-01-24,Regular,1000000,Group Travel Agent,2020-02-21 17:00:00,2020-02-29 00:00:00,2,2,7,Guest 2703,PH,66232309,37,Female,+62-2036827,guest9654@example.com
1853,2022-08-21,Suite,2500000,Walk-in,2022-09-13 18:00:00,2022-09-24 03:00:00,1,0,10,Guest 4376,SG,66056973,42,Female,+62-1436799,guest2903@example.com
1854,2024-09-24,Suite,2500000,OTA-Booking.com,2024-09-27 18:00:00,2024-10-09 04:00:00,3,2,11,Guest 6637,MY,40902023,19,Male,+62-9341054,guest5413@example.com
1855,2023-11-16,Family,1000000,OTA-Traveloka,2023-11-26 15:00:00,2023-11-29 00:00:00,2,1,2,Guest 7075,PH,99181750,58,Female,+62-9650670,guest7004@example.com
1856,2021-12-23,Regular,1000000,OTA-Booking.com,2022-01-18 14:00:00,2022-01-27 22:00:00,2,0,9,Guest 9541,MY,33212241,49,Female,+62-7717635,guest5494@example.com
1857,2021-06-26,Fancy,2000000,Walk-in,2021-06-29 14:00:00,2021-07-13 21:00:00,4,0,14,Guest 4699,SG,98266521,45,Female,+62-6549586,guest6687@example.com
1858,2022-09-15,Suite,2500000,Walk-in,2022-10-04 18:00:00,2022-10-17 05:00:00,4,0,12,Guest 4704,ID,50622665,24,Female,+62-4369778,guest8985@example.com
1859,2023-06-04,Regular,1000000,OTA-Traveloka,2023-06-23 17:00:00,2023-07-02 01:00:00,3,0,8,Guest 4840,SG,19990995,64,Female,+62-7248173,guest4682@example.com
1860,2023-06-20,Standard,500000,OTA-Booking.com,2023-07-11 15:00:00,2023-07-12 22:00:00,4,2,1,Guest 4481,TH,20236244,46,Female,+62-8595128,guest7148@example.com
1861,2023-12-02,Presidential,3000000,OTA-Tiket.com,2024-01-01 16:00:00,2024-01-06 23:00:00,4,0,5,Guest 9437,ID,92142545,61,Male,+62-5598329,guest1272@example.com
1862,2023-09-10,Fancy,2000000,Walk-in,2023-09-23 14:00:00,2023-09-30 21:00:00,1,1,7,Guest 5034,PH,13617795,36,Male,+62-6985777,guest4679@example.com
1863,2021-07-06,Presidential,3000000,Walk-in,2021-07-30 16:00:00,2021-08-09 00:00:00,4,0,9,Guest 5787,SG,71965340,23,Female,+62-9935782,guest5889@example.com
1864,2023-01-03,Deluxe,1500000,Walk-in,2023-01-08 17:00:00,2023-01-11 01:00:00,1,0,2,Guest 3956,PH,92797392,34,Male,+62-6811630,guest4647@example.com
1865,2024-06-27,Regular,1000000,OTA-Booking.com,2024-07-20 16:00:00,2024-07-24 00:00:00,4,2,3,Guest 8209,PH,72826559,32,Female,+62-3225114,guest3294@example.com
1866,2024-12-09,Fancy,2000000,Group Travel Agent,2024-12-29 17:00:00,2025-01-11 01:00:00,1,1,12,Guest 2606,ID,69402112,56,Male,+62-7908064,guest5982@example.com
1867,2021-08-24,Regular,1000000,Group Travel Agent,2021-08-29 15:00:00,2021-09-11 02:00:00,1,1,12,Guest 9956,SG,50794388,29,Male,+62-1358576,guest9356@example.com
1868,2021-09-26,Fancy,2000000,Walk-in,2021-10-23 18:00:00,2021-11-03 01:00:00,1,1,10,Guest 9443,MY,15052344,32,Female,+62-7403950,guest3927@example.com
1869,2022-08-11,Fancy,2000000,OTA-Traveloka,2022-09-01 16:00:00,2022-09-05 01:00:00,2,1,3,Guest 5790,MY,83823093,37,Male,+62-3111060,guest8437@example.com
1870,2023-10-17,Family,1000000,Walk-in,2023-11-01 18:00:00,2023-11-08 05:00:00,3,0,6,Guest 2874,PH,79081497,57,Female,+62-3839308,guest9093@example.com
1871,2023-02-13,Regular,1000000,OTA-Tiket.com,2023-03-15 18:00:00,2023-03-25 05:00:00,2,1,9,Guest 9325,TH,84739306,52,Male,+62-2911941,guest3329@example.com
1872,2023-12-10,Deluxe,1500000,OTA-Traveloka,2023-12-26 15:00:00,2023-12-28 01:00:00,3,2,1,Guest 8284,ID,47982086,53,Male,+62-5277464,guest1582@example.com
1873,2023-06-11,Family,1000000,OTA-Traveloka,2023-07-02 17:00:00,2023-07-04 00:00:00,3,1,1,Guest 2890,SG,92118650,30,Male,+62-7076163,guest2255@example.com
